IND, PLAYER, TEAM, AGE, GP, W, L, MIN, OFFRTG, DEFRTG, NETRTG, AST%, AST/TO, AST_RATIO, OREB%, DREB%, REB%, TO_RATIO, EFG%, TS%, USG%, PACE, PIE, POSS
496, James Johnson , IND, 37, 7, 3, 4, 5.0, 115.6, 113.0, 2.6, 18.2, 2.00, 37.5, 2.9, 10.7, 6.3, 18.8, 33.3, 43.6, 11.2, 105.77, 4.4, 77
496, T.J. Warren , MIN, 30, 7, 4, 3, 14.1, 114.4, 101.4, 12.9, 8.8, 1.75, 15.2, 4.4, 11.7, 7.7, 8.7, 41.2, 41.6, 15.5, 104.64, 4.1, 216
503, Amari Bailey , CHA, 20, 6, 0, 6, 4.3, 111.1, 103.8, 7.3, 9.5, 2.00, 14.3, 8.3, 0.0, 3.8, 7.1, 30.0, 32.2, 19.0, 100.25, 1.9, 54
503, Dereon Seabron , NOP, 23, 6, 3, 3, 9.2, 118.8, 92.5, 26.3, 11.6, 0.00, 23.8, 2.1, 8.2, 5.8, 0.0, 34.6, 44.8, 12.2, 103.26, 6.9, 117
503, Greg Brown III , DAL, 22, 6, 3, 3, 6.6, 101.1, 110.6, -9.6, 13.8, 1.00, 17.4, 6.4, 12.2, 9.4, 17.4, 50.0, 50.1, 17.8, 113.53, 4.4, 94
503, Isaiah Mobley , CLE, 24, 6, 1, 5, 8.5, 106.9, 114.6, -7.7, 16.2, 6.00, 30.0, 0.0, 14.3, 6.7, 5.0, 46.2, 46.2, 12.5, 96.75, 4.9, 102
503, JD Davison , BOS, 21, 6, 6, 0, 1.9, 112.5, 70.4, 42.1, 14.3, 0.00, 20.0, 10.0, 13.3, 12.0, 0.0, 100, 103.1, 14.3, 106.96, 24.7, 24
503, Jamaree Bouyea , SAS, 24, 6, 0, 6, 9.5, 80.3, 100.0, -19.7, 25.8, 1.00, 21.6, 2.7, 15.7, 8.1, 21.6, 23.8, 23.8, 20.0, 101.51, 0.0, 122
503, Jeff Dowtin Jr. , PHI, 26, 6, 1, 5, 13.6, 117.5, 106.3, 11.3, 26.7, 5.33, 41.0, 1.2, 10.1, 5.8, 7.7, 76.3, 78.0, 12.2, 94.43, 14.7, 160
503, Jordan Ford , SAC, 25, 6, 2, 4, 3.6, 128.9, 100.0, 28.9, 11.8, 2.00, 18.2, 0.0, 10.0, 5.1, 9.1, 71.4, 76.1, 18.4, 97.91, 11.9, 45
503, Jordan Walsh , BOS, 20, 6, 6, 0, 6.7, 130.8, 81.9, 48.8, 10.8, 2.00, 28.6, 8.1, 21.7, 15.7, 14.3, 37.5, 37.5, 10.8, 96.72, 6.8, 78
503, Robert Williams III , POR, 26, 6, 2, 4, 19.8, 101.6, 114.9, -13.3, 6.5, 0.71, 12.2, 8.0, 22.7, 14.8, 17.1, 65.4, 68.4, 12.2, 101.25, 11.3, 252
503, Sidy Cissoko , SAS, 19, 6, 1, 5, 5.3, 104.1, 83.8, 20.3, 0.0, 0.00, 0.0, 0.0, 17.1, 8.1, 11.1, 16.7, 38.7, 10.5, 111.20, 5.7, 74
514, Frank Ntilikina , CHA, 25, 5, 0, 5, 8.6, 121.3, 121.1, 0.2, 10.8, 4.00, 26.7, 2.1, 11.1, 6.5, 6.7, 16.7, 25.3, 11.1, 100.14, 0.7, 89
514, Gabe Vincent , LAL, 27, 5, 2, 3, 25.5, 102.2, 103.7, -1.5, 17.2, 7.50, 30.0, 1.5, 2.3, 1.9, 4.0, 40.6, 41.1, 11.5, 100.97, 3.6, 269
514, Mouhamadou Gueye , TOR, 25, 5, 0, 5, 6.7, 65.8, 105.7, -40.0, 0.0, 0.00, 0.0, 10.8, 6.0, 8.0, 23.5, 27.3, 27.4, 20.7, 101.89, -3.9, 73
514, TyTy Washington Jr. , MIL, 22, 5, 3, 2, 4.1, 75.0, 84.8, -9.8, 10.0, 0.50, 10.0, 0.0, 5.6, 2.5, 20.0, 21.4, 21.4, 18.0, 109.07, -1.8, 48
514, Wenyen Gabriel , MEM, 26, 5, 1, 4, 16.2, 89.0, 96.4, -7.4, 7.1, 0.38, 8.6, 7.2, 22.0, 14.0, 22.9, 38.6, 35.1, 16.6, 98.35, 3.0, 164
519, Adama Sanogo , CHI, 22, 4, 1, 3, 2.9, 88.5, 8.0, 80.5, 0.0, 0.00, 0.0, 21.4, 28.6, 25.0, 16.7, 100, 94.0, 19.4, 104.21, 112.5, 26
519, Alex Fudge , DAL, 20, 4, 1, 3, 3.6, 60.6, 137.9, -77.3, 0.0, 0.00, 0.0, 13.3, 0.0, 6.9, 12.5, 16.7, 29.1, 21.1, 102.86, -4.7, 33
519, D.J. Carton , TOR, 23, 4, 2, 2, 8.9, 81.5, 122.8, -41.3, 15.0, 3.00, 21.4, 5.1, 4.3, 4.7, 7.1, 43.8, 53.9, 12.5, 108.07, 6.0, 81
519, Dexter Dennis , DAL, 25, 4, 1, 3, 7.5, 89.0, 100.0, -11.0, 36.4, 1.33, 15.4, 2.5, 21.1, 11.5, 11.5, 55.3, 54.1, 27.8, 118.13, 16.4, 73
519, Jason Preston , UTA, 24, 4, 1, 3, 7.6, 123.4, 93.9, 29.5, 24.1, 3.50, 46.7, 10.7, 12.1, 11.5, 13.3, 33.3, 33.3, 11.3, 102.69, 7.4, 64
519, Keon Johnson , BKN, 22, 4, 0, 4, 12.8, 123.3, 144.2, -20.9, 8.3, 0.75, 9.7, 5.4, 5.1, 5.3, 12.9, 47.4, 59.8, 22.2, 97.31, 6.6, 103
519, Marques Bolden , CHA, 25, 4, 2, 2, 3.9, 118.4, 102.9, 15.5, 0.0, 0.00, 0.0, 0.0, 14.3, 9.1, 50.0, 0.0, 0.0, 5.3, 111.27, -1.3, 38
526, Buddy Boeheim , DET, 24, 3, 0, 3, 9.5, 121.7, 121.1, 0.6, 16.7, 0.00, 17.6, 3.7, 9.7, 6.9, 0.0, 58.3, 66.9, 20.6, 98.60, 13.3, 60
526, Darius Bazley , UTA, 23, 3, 0, 3, 3.3, 121.1, 126.3, -5.3, 22.2, 2.00, 50.0, 0.0, 14.3, 7.7, 25.0, 0.0, 0.0, 9.5, 93.22, 2.0, 19
526, Filip Petrusev , SAC, 23, 3, 2, 1, 3.1, 110.0, 80.0, 30.0, 0.0, 0.00, 0.0, 0.0, 8.3, 5.6, 0.0, 50.0, 52.1, 15.0, 103.11, 2.6, 20
526, Lindell Wigginton , MIL, 25, 3, 3, 0, 2.5, 64.7, 131.3, -66.5, 0.0, 0.00, 0.0, 0.0, 0.0, 0.0, 14.3, 40.0, 51.0, 41.2, 103.80, 2.9, 17
526, Mamadi Diakite , SAS, 27, 3, 2, 1, 5.3, 100.0, 84.8, 15.2, 25.0, 0.00, 20.0, 5.9, 11.8, 8.8, 0.0, 80.0, 78.5, 22.2, 99.31, 25.2, 33
526, Pat Spencer , GSW, 27, 3, 1, 2, 2.0, 83.3, 90.9, -7.6, 66.7, 0.00, 66.7, 0.0, 0.0, 0.0, 0.0, 100, 100, 7.1, 93.03, 25.0, 12
526, Pete Nance , CLE, 24, 3, 1, 2, 2.5, 64.3, 53.8, 10.4, 0.0, 0.00, 0.0, 0.0, 20.0, 9.1, 0.0, 0.0, 0.0, 14.3, 87.37, -9.5, 14
526, Shaquille Harrison , MEM, 30, 3, 1, 2, 2.0, 46.2, 121.4, -75.3, 0.0, 0.00, 0.0, 0.0, 40.0, 16.7, 0.0, 50.0, 50.0, 15.4, 108.60, 15.9, 13
526, Taze Moore , POR, 25, 3, 1, 2, 3.4, 121.4, 111.5, 9.9, 11.1, 1.00, 14.3, 0.0, 0.0, 0.0, 14.3, 60.0, 60.0, 18.8, 127.27, 6.0, 28
526, Usman Garuba , GSW, 22, 3, 2, 1, 2.6, 85.0, 129.4, -44.4, 33.3, 0.00, 50.0, 8.3, 0.0, 5.3, 0.0, 0.0, 0.0, 4.2, 113.85, -1.8, 20
536, Alondes Williams , MIA, 24, 2, 2, 0, 4.7, 52.2, 95.2, -43.1, 0.0, 0.00, 0.0, 0.0, 11.1, 5.6, 25.0, 0.0, 0.0, 16.7, 112.38, -10.2, 23
536, Andrew Funk , CHI, 24, 2, 1, 1, 1.3, 160.0, 0.0, 160.0, 0.0, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.3, 94.12, -11.8, 5
536, Danny Green , PHI, 36, 2, 1, 1, 9.2, 114.6, 120.5, -5.9, 5.6, 0.00, 33.3, 0.0, 11.1, 5.6, 0.0, 0.0, 0.0, 4.3, 104.07, 1.2, 41
536, Dariq Whitehead , BKN, 19, 2, 1, 1, 12.0, 110.9, 153.7, -42.8, 14.3, 0.00, 33.3, 0.0, 19.0, 7.8, 0.0, 20.0, 25.5, 9.4, 109.08, 3.5, 55
536, Dmytro Skapintsev , NYK, 25, 2, 0, 2, 1.1, 75.0, 60.0, 15.0, 0.0, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25.0, 101.25, -16.7, 4
536, Hamidou Diallo , WAS, 25, 2, 1, 1, 2.4, 81.8, 50.0, 31.8, 33.3, 1.00, 25.0, 18.2, 0.0, 12.5, 25.0, 50.0, 50.0, 18.8, 106.11, 26.1, 11
536, Joshua Primo , LAC, 21, 2, 2, 0, 5.1, 91.7, 104.5, -12.9, 0.0, 0.00, 0.0, 11.1, 0.0, 4.2, 57.1, 33.3, 33.3, 25.9, 107.53, -7.6, 24
536, Justin Jackson , MIN, 28, 2, 2, 0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 137.14, 0.0, 2
536, Kevon Harris , ORL, 26, 2, 1, 1, 3.0, 142.9, 133.3, 9.5, 20.0, 1.00, 20.0, 0.0, 28.6, 20.0, 20.0, 66.7, 66.7, 28.6, 115.04, 5.3, 14
536, Maozinha Pereira , MEM, 23, 2, 1, 1, 9.5, 74.4, 69.8, 4.7, 0.0, 0.00, 0.0, 0.0, 12.0, 5.7, 16.7, 20.0, 20.0, 12.2, 108.25, -2.5, 43
536, Mouhamed Gueye , ATL, 21, 2, 2, 0, 2.2, 10.0, 127.3, -117.3, 0.0, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.3, 114.98, -11.1, 10
536, Ty Jerome , CLE, 26, 2, 1, 1, 7.4, 106.7, 143.8, -37.1, 27.3, 3.00, 37.5, 6.7, 0.0, 4.0, 12.5, 50.0, 50.0, 14.7, 100.43, 3.4, 30
548, Adam Flagler , OKC, 24, 1, 1, 0, 5.5, 100.0, 100.0, 0.0, 25.0, 0.00, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.4, 113.45, -7.4, 13
548, D.J. Wilson , PHI, 28, 1, 1, 0, 1.5, 66.7, 133.3, -66.7, 0.0, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 94.95, 0.0, 3
548, Drew Peterson , BOS, 24, 1, 1, 0, 2.6, 160.0, 100.0, 60.0, 50.0, 0.00, 50.0, 0.0, 0.0, 0.0, 0.0, 150.0, 150.0, 20.0, 103.53, 20.7, 5
548, Henri Drell , CHI, 23, 1, 0, 1, 2.9, 150.0, 100.0, 50.0, 66.7, 0.00, 50.0, 50.0, 0.0, 25.0, 0.0, 50.0, 50.0, 28.6, 99.88, 24.1, 6
548, Isaiah Thomas , PHX, 35, 1, 1, 0, 1.8, 60.0, 100.0, -40.0, 100, 0.00, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.0, 120.00, 0.0, 5
548, Izaiah Brockington , NOP, 24, 1, 1, 0, 3.4, 150.0, 100.0, 50.0, 0.0, 0.00, 0.0, 12.5, 16.7, 14.3, 0.0, 40.0, 40.0, 38.5, 120.59, 12.8, 8
548, Jalen Crutcher , NOP, 24, 1, 1, 0, 2.7, 120.0, 100.0, 20.0, 0.0, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.7, 90.57, -8.0, 5
548, Javonte Smart , PHI, 24, 1, 1, 0, 0.7, 0.0, 150.0, -150.0, 0.0, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 108.00, 0.0, 1
548, Kaiser Gates , NOP, 27, 1, 0, 1, 7.4, 81.3, 88.2, -7.0, 0.0, 0.00, 0.0, 0.0, 9.1, 4.5, 0.0, 0.0, 0.0, 22.2, 106.55, -15.0, 16
548, Malcolm Cazalon , DET, 22, 1, 0, 1, 2.6, 183.3, 100.0, 83.3, 0.0, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 111.48, 0.0, 6
548, Markquis Nowell , TOR, 24, 1, 0, 1, 3.5, 128.6, 62.5, 66.1, 100, 0.00, 50.0, 50.0, 0.0, 28.6, 0.0, 0.0, 53.2, 22.2, 102.37, 35.7, 7
548, Mason Jones , SAC, 25, 1, 0, 1, 13.0, 103.8, 63.0, 40.9, 36.4, 0.00, 50.0, 5.9, 20.0, 12.5, 0.0, 0.0, 12.9, 12.1, 97.85, 12.9, 26
548, Quenton Jackson , IND, 25, 1, 1, 0, 1.8, 0.0, 120.0, -120.0, 0.0, 0.00, 0.0, 0.0, 50.0, 25.0, 0.0, 0.0, 0.0, 0.0, 132.11, 18.2, 5
548, Ron Harper Jr. , TOR, 23, 1, 1, 0, 3.7, 100.0, 188.9, -88.9, 33.3, 0.00, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 111.78, -4.5, 8
548, Tristan Vukcevic , WAS, 21, 1, 1, 0, 3.0, 57.1, 85.7, -28.6, 0.0, 0.00, 0.0, 0.0, 25.0, 16.7, 0.0, 0.0, 0.0, 0.0, 112.00, 9.1, 7
