  PLAYER TEAM AGE GP W L MIN OFFRTG DEFRTG NETRTG AST% AST/TO AST RATIO OREB% DREB% REB% TO RATIO EFG% TS% USG% PACE PIE POSS
466 Brandon Williams DAL 24 12 7 5 4.9 93.8 114.7 -20.9 32.4 4.00 29.3 4.2 6.3 5.1 7.3 40.9 44.7 20.0 104.80 7.6 129
466 Daishen Nix MIN 22 12 9 3 3.3 117.8 101.2 16.6 6.7 1.00 7.7 0.0 2.7 1.2 7.7 52.5 50.6 23.3 107.42 6.7 90
466 Kendall Brown IND 20 12 7 5 3.6 83.2 102.2 -19.0 15.4 4.00 21.1 6.1 2.5 4.5 5.3 60.0 62.9 13.0 103.31 7.5 95
466 Micah Potter UTA 25 12 2 10 10.6 100.0 106.2 -6.2 2.4 0.67 7.4 3.7 15.6 9.8 11.1 73.8 76.2 8.4 97.61 9.8 258
466 Terquavion Smith PHI 21 12 4 8 5.8 118.2 117.9 0.3 18.9 2.50 18.2 0.0 3.0 1.4 7.3 55.0 55.7 23.8 113.36 8.8 165
472 Jermaine Samuels Jr. HOU 25 11 6 5 4.8 105.1 115.5 -10.4 4.8 0.00 14.3 4.1 18.0 11.1 0.0 72.7 75.8 9.2 105.42 10.6 117
472 Juan Toscano-Anderson SAC 30 11 7 4 4.8 99.1 99.2 -0.1 10.8 2.00 22.2 6.8 16.7 11.8 11.1 29.2 29.2 10.6 104.36 1.3 110
472 Leonard Miller MIN 20 11 10 1 3.0 85.3 104.2 -18.8 26.3 5.00 29.4 6.1 29.4 17.9 5.9 68.2 68.2 14.8 107.02 17.4 75
472 Moussa Diabate LAC 22 11 7 4 5.8 117.7 121.1 -3.4 8.9 2.00 12.5 22.7 12.9 17.6 6.3 52.6 57.6 17.1 96.39 14.1 130
472 Nate Hinton HOU 24 11 6 5 5.2 112.9 100.8 12.1 13.0 3.00 20.0 5.3 13.2 9.6 6.7 67.5 69.8 16.1 110.14 11.4 132
477 Armoni Brooks BKN 25 10 3 7 10.4 127.7 114.0 13.7 6.0 1.67 9.3 6.1 9.8 7.9 5.6 44.6 44.8 18.8 98.52 5.4 213
477 Colin Castleton LAL 23 10 5 5 4.5 87.2 117.2 -30.0 13.0 1.50 16.7 9.3 14.3 11.8 11.1 63.6 70.5 14.6 99.32 8.4 94
477 Ish Wainright PHX 29 10 2 8 6.1 78.7 86.0 -7.3 3.0 0.50 3.6 3.8 16.9 9.7 7.1 43.8 46.2 16.9 108.59 9.0 141
477 Jared Rhoden DET 24 10 1 9 9.9 111.8 116.4 -4.6 10.3 1.17 17.9 2.2 15.7 9.0 15.4 60.0 61.8 13.7 101.72 6.5 212
477 Justin Champagnie WAS 22 10 3 7 15.1 105.3 117.2 -11.8 11.4 1.33 15.6 6.1 12.7 9.0 11.7 50.0 54.3 17.4 101.42 8.1 318
477 Ryan Rollins MIL 21 10 1 9 6.6 120.8 82.0 38.8 20.0 1.57 22.0 3.2 11.8 7.9 14.0 56.0 63.1 23.2 108.92 16.8 149
483 DeJon Jarreau MEM 26 9 2 7 16.6 102.9 107.5 -4.6 25.7 2.89 28.9 4.3 23.8 13.0 10.0 38.0 39.2 17.1 100.95 9.0 310
483 Dru Smith MIA 26 9 7 2 14.5 97.4 112.5 -15.0 18.7 2.80 26.4 4.1 5.8 4.9 9.4 56.1 57.6 12.8 99.74 8.3 271
483 Ja Morant MEM 24 9 6 3 35.3 111.0 111.1 -0.2 38.4 2.70 24.5 1.9 13.4 7.7 9.1 51.2 57.0 29.6 101.08 15.7 675
483 Jacob Toppin NYK 23 9 2 7 4.2 98.7 118.4 -19.8 14.3 3.00 21.4 7.7 14.8 10.6 7.1 61.1 65.8 13.3 94.99 9.0 75
483 Jalen Slawson SAC 24 9 6 3 3.5 98.4 114.3 -15.8 9.1 1.00 22.2 3.0 18.8 10.8 22.2 60.0 60.0 9.0 96.98 4.8 64
483 Jaylen Nowell MEM 24 9 3 6 17.3 108.2 108.8 -0.6 14.5 3.20 20.8 1.8 6.7 4.2 6.5 43.6 45.3 16.2 101.14 4.9 329
483 Keyontae Johnson OKC 23 9 7 2 7.4 100.0 105.8 -5.8 8.5 1.00 16.7 6.5 9.5 8.0 16.7 34.4 34.4 12.8 100.42 1.5 139
483 Kobe Bufkin ATL 20 9 6 3 9.9 105.7 102.6 3.1 25.0 3.00 25.4 2.2 11.9 7.3 8.5 41.9 42.6 20.3 103.24 7.9 192
483 Seth Lundy ATL 23 9 2 7 5.8 102.7 114.4 -11.7 0.0 0.00 0.0 2.2 11.8 7.2 5.0 32.4 37.3 16.8 102.49 -0.2 111
483 Xavier Moon LAC 29 9 5 4 4.1 75.0 119.2 -44.2 35.0 1.75 26.9 5.0 8.1 6.5 15.4 35.7 37.0 21.8 102.39 4.1 80
493 Amari Bailey CHA 20 8 0 8 3.9 107.8 104.8 3.1 8.3 2.00 12.5 6.7 0.0 3.3 6.3 25.0 27.2 18.9 98.32 0.0 64
493 Charlie Brown Jr. NYK 27 8 2 6 4.7 104.1 105.1 -1.0 0.0 0.00 0.0 2.5 2.7 2.6 16.7 30.0 30.0 14.5 97.20 -4.7 73
493 E.J. Liddell NOP 23 8 3 5 2.9 98.1 109.8 -11.7 6.7 0.50 10.0 0.0 21.7 10.6 20.0 16.7 29.1 14.8 108.13 4.5 53
493 James Johnson IND 37 8 3 5 5.0 114.8 115.9 -1.1 18.9 1.75 33.3 2.4 9.4 5.4 19.0 33.3 40.5 13.7 104.57 3.7 88
493 Jordan Miller LAC 24 8 5 3 3.5 95.2 119.7 -24.4 0.0 0.00 0.0 10.3 5.7 7.8 9.1 61.1 65.8 15.3 105.56 8.4 63
493 Matt Hurt MEM 23 8 2 6 14.2 98.7 104.8 -6.0 6.2 2.00 9.8 7.0 6.0 6.5 4.9 42.6 45.3 13.4 98.34 5.4 233
493 Mouhamadou Gueye TOR 25 8 0 8 8.0 72.7 111.5 -38.8 6.7 0.33 6.5 11.4 3.9 7.5 19.4 30.0 30.9 19.3 98.48 -0.7 132
493 Oscar Tshiebwe IND 24 8 2 6 5.2 114.9 98.9 15.9 6.5 0.00 7.7 16.7 22.9 19.3 0.0 50.0 55.3 20.5 108.21 16.5 94
493 R.J. Hampton MIA 23 8 3 5 9.5 118.4 107.8 10.6 12.7 2.67 30.8 2.6 4.5 3.6 11.5 32.1 33.6 9.8 98.50 0.3 158
493 T.J. Warren MIN 30 8 5 3 13.2 110.4 101.3 9.1 8.4 1.75 15.2 4.1 11.3 7.4 8.7 41.2 41.6 14.6 104.12 4.0 230
503 D'Moi Hodge LAL 25 7 1 6 5.9 86.4 130.6 -44.2 22.7 5.00 22.7 0.0 0.0 0.0 4.5 43.3 44.1 17.2 100.67 2.7 88
503 Jahmi'us Ramsey TOR 22 7 0 7 17.3 100.4 110.8 -10.4 10.3 1.14 13.6 3.3 13.0 8.5 11.9 51.2 53.8 18.0 102.87 8.5 259
503 Jeff Dowtin Jr. PHI 26 7 2 5 12.3 117.8 108.9 8.8 26.6 3.40 39.5 2.3 9.9 6.2 11.6 72.5 74.2 13.1 93.96 13.1 169
506 Dereon Seabron NOP 23 6 3 3 9.2 118.8 92.5 26.3 11.6 0.00 23.8 2.1 8.2 5.8 0.0 34.6 44.8 12.2 103.26 6.9 117
506 Gabe Vincent LAL 27 6 3 3 23.6 101.0 102.7 -1.7 16.7 5.33 28.6 1.4 2.7 2.0 5.4 38.9 39.3 11.9 101.48 3.1 300
506 Greg Brown III DAL 22 6 3 3 6.6 101.1 110.6 -9.6 13.8 1.00 17.4 6.4 12.2 9.4 17.4 50.0 50.1 17.8 113.53 4.4 94
506 Isaiah Mobley CLE 24 6 1 5 8.5 106.9 114.6 -7.7 16.2 6.00 30.0 0.0 14.3 6.7 5.0 46.2 46.2 12.5 96.75 4.9 102
506 JD Davison BOS 21 6 6 0 1.9 112.5 70.4 42.1 14.3 0.00 20.0 10.0 13.3 12.0 0.0 100 103.1 14.3 106.96 24.7 24
506 Jamaree Bouyea SAS 24 6 0 6 9.5 80.3 100.0 -19.7 25.8 1.00 21.6 2.7 15.7 8.1 21.6 23.8 23.8 20.0 101.51 0.0 122
506 Jordan Ford SAC 25 6 2 4 3.6 128.9 100.0 28.9 11.8 2.00 18.2 0.0 10.0 5.1 9.1 71.4 76.1 18.4 97.91 11.9 45
506 Jordan Walsh BOS 20 6 6 0 6.7 130.8 81.9 48.8 10.8 2.00 28.6 8.1 21.7 15.7 14.3 37.5 37.5 10.8 96.72 6.8 78
506 Robert Williams III POR 26 6 2 4 19.8 101.6 114.9 -13.3 6.5 0.71 12.2 8.0 22.7 14.8 17.1 65.4 68.4 12.2 101.25 11.3 252
506 Sidy Cissoko SAS 19 6 1 5 5.3 104.1 83.8 20.3 0.0 0.00 0.0 0.0 17.1 8.1 11.1 16.7 38.7 10.5 111.20 5.7 74
516 Buddy Boeheim DET 24 5 0 5 9.8 115.2 105.0 10.3 10.0 0.00 12.0 1.9 12.1 7.3 0.0 50.0 56.3 18.5 100.72 9.6 105
516 Frank Ntilikina CHA 25 5 0 5 8.6 121.3 121.1 0.2 10.8 4.00 26.7 2.1 11.1 6.5 6.7 16.7 25.3 11.1 100.14 0.7 89
516 Mamadi Diakite NYK 27 5 4 1 4.8 92.0 86.0 6.0 16.7 2.00 16.7 4.0 11.5 7.8 8.3 66.7 69.4 17.9 100.63 15.9 50
516 Maozinha Pereira MEM 23 5 1 4 11.0 92.4 96.6 -4.2 3.2 0.50 4.8 10.7 15.8 12.9 9.5 46.9 49.5 14.2 103.14 9.5 118
516 Tristan Vukcevic WAS 21 5 2 3 6.4 88.2 85.3 2.9 10.0 1.00 14.3 0.0 25.7 14.1 14.3 45.0 45.0 16.2 102.11 7.2 68
516 TyTy Washington Jr. MIL 22 5 3 2 4.1 75.0 84.8 -9.8 10.0 0.50 10.0 0.0 5.6 2.5 20.0 21.4 21.4 18.0 109.07 -1.8 48
516 Wenyen Gabriel MEM 27 5 1 4 16.2 89.0 96.4 -7.4 7.1 0.38 8.6 7.2 22.0 14.0 22.9 38.6 35.1 16.6 98.35 3.0 164
523 Adama Sanogo CHI 22 4 1 3 2.9 88.5 8.0 80.5 0.0 0.00 0.0 21.4 28.6 25.0 16.7 100 94.0 19.4 104.21 112.5 26
523 Alex Fudge DAL 20 4 1 3 3.6 60.6 137.9 -77.3 0.0 0.00 0.0 13.3 0.0 6.9 12.5 16.7 29.1 21.1 102.86 -4.7 33
523 Alondes Williams MIA 24 4 3 1 2.9 64.3 107.7 -43.4 0.0 0.00 0.0 0.0 10.0 5.0 20.0 25.0 33.8 16.7 112.58 0.0 28
523 D.J. Carton TOR 23 4 2 2 8.9 81.5 122.8 -41.3 15.0 3.00 21.4 5.1 4.3 4.7 7.1 43.8 53.9 12.5 108.07 6.0 81
523 Dexter Dennis DAL 25 4 1 3 7.5 89.0 100.0 -11.0 36.4 1.33 15.4 2.5 21.1 11.5 11.5 55.3 54.1 27.8 118.13 16.4 73
523 Jason Preston UTA 24 4 1 3 7.6 123.4 93.9 29.5 24.1 3.50 46.7 10.7 12.1 11.5 13.3 33.3 33.3 11.3 102.69 7.4 64
523 Keon Johnson BKN 22 4 0 4 12.8 123.3 144.2 -20.9 8.3 0.75 9.7 5.4 5.1 5.3 12.9 47.4 59.8 22.2 97.31 6.6 103
523 Marques Bolden CHA 25 4 2 2 3.9 118.4 102.9 15.5 0.0 0.00 0.0 0.0 14.3 9.1 50.0 0.0 0.0 5.3 111.27 -1.3 38
523 Pete Nance CLE 24 4 2 2 2.6 94.7 73.7 21.1 0.0 0.00 0.0 0.0 28.6 15.4 0.0 0.0 0.0 10.5 86.72 -3.4 19
532 Darius Bazley UTA 23 3 0 3 3.3 121.1 126.3 -5.3 22.2 2.00 50.0 0.0 14.3 7.7 25.0 0.0 0.0 9.5 93.22 2.0 19
532 Filip Petrusev SAC 23 3 2 1 3.1 110.0 80.0 30.0 0.0 0.00 0.0 0.0 8.3 5.6 0.0 50.0 52.1 15.0 103.11 2.6 20
532 Javonte Green CHI 30 3 2 1 17.0 124.2 104.1 20.1 4.5 0.67 12.5 7.5 15.1 11.8 18.8 68.2 68.2 12.6 92.08 8.7 99
532 Kobi Simmons TOR 26 3 0 3 19.1 93.1 120.7 -27.6 26.5 9.00 32.1 1.6 5.8 3.5 3.6 41.7 41.7 14.5 97.40 7.5 116
532 Lindell Wigginton MIL 26 3 3 0 2.5 64.7 131.3 -66.5 0.0 0.00 0.0 0.0 0.0 0.0 14.3 40.0 51.0 41.2 103.80 2.9 17
532 Mason Jones SAC 25 3 1 2 6.8 102.4 90.9 11.5 33.3 5.00 38.5 3.7 20.0 10.6 7.7 50.0 50.9 15.4 101.26 13.7 42
532 Pat Spencer GSW 27 3 1 2 2.0 83.3 90.9 -7.6 66.7 0.00 66.7 0.0 0.0 0.0 0.0 100 100 7.1 93.03 25.0 12
532 Shaquille Harrison MEM 30 3 1 2 2.0 46.2 121.4 -75.3 0.0 0.00 0.0 0.0 40.0 16.7 0.0 50.0 50.0 15.4 108.60 15.9 13
532 Taze Moore POR 25 3 1 2 3.4 121.4 111.5 9.9 11.1 1.00 14.3 0.0 0.0 0.0 14.3 60.0 60.0 18.8 127.27 6.0 28
532 Usman Garuba GSW 22 3 2 1 2.6 85.0 129.4 -44.4 33.3 0.00 50.0 8.3 0.0 5.3 0.0 0.0 0.0 4.2 113.85 -1.8 20
542 Andrew Funk CHI 24 2 1 1 1.3 160.0 0.0 160.0 0.0 0.00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.3 94.12 -11.8 5
542 Brandon Clarke MEM 27 2 0 2 20.3 112.2 105.7 6.5 14.3 0.00 19.0 7.0 17.1 11.5 0.0 56.3 54.8 16.7 104.80 12.0 90
542 D.J. Wilson PHI 28 2 1 1 7.7 120.0 117.2 2.8 22.2 0.00 25.0 8.3 7.1 7.7 0.0 83.3 83.3 18.2 91.55 17.2 30
542 Danny Green PHI 36 2 1 1 9.2 114.6 120.5 -5.9 5.6 0.00 33.3 0.0 11.1 5.6 0.0 0.0 0.0 4.3 104.07 1.2 41
542 Dariq Whitehead BKN 19 2 1 1 12.0 110.9 153.7 -42.8 14.3 0.00 33.3 0.0 19.0 7.8 0.0 20.0 25.5 9.4 109.08 3.5 55
542 Dmytro Skapintsev NYK 25 2 0 2 1.1 75.0 60.0 15.0 0.0 0.00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 25.0 101.25 -16.7 4
542 Hamidou Diallo WAS 25 2 1 1 2.4 81.8 50.0 31.8 33.3 1.00 25.0 18.2 0.0 12.5 25.0 50.0 50.0 18.8 106.11 26.1 11
542 Isaiah Thomas PHX 35 2 1 1 4.7 115.8 122.2 -6.4 33.3 0.00 28.6 0.0 0.0 0.0 0.0 50.0 50.0 25.0 94.80 8.9 19
542 Joshua Primo LAC 21 2 2 0 5.1 91.7 104.5 -12.9 0.0 0.00 0.0 11.1 0.0 4.2 57.1 33.3 33.3 25.9 107.53 -7.6 24
542 Justin Jackson MIN 29 2 2 0 0.4 0.0 0.0 0.0 0.0 0.00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 137.14 0.0 2
542 Kevon Harris ORL 26 2 1 1 3.0 142.9 133.3 9.5 20.0 1.00 20.0 0.0 28.6 20.0 20.0 66.7 66.7 28.6 115.04 5.3 14
542 Mouhamed Gueye ATL 21 2 2 0 2.2 10.0 127.3 -117.3 0.0 0.00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.3 114.98 -11.1 10
542 Ty Jerome CLE 26 2 1 1 7.4 106.7 143.8 -37.1 27.3 3.00 37.5 6.7 0.0 4.0 12.5 50.0 50.0 14.7 100.43 3.4 30
555 Adam Flagler OKC 24 1 1 0 5.5 100.0 100.0 0.0 25.0 0.00 25.0 0.0 0.0 0.0 0.0 0.0 0.0 21.4 113.45 -7.4 13
555 Drew Peterson BOS 24 1 1 0 2.6 160.0 100.0 60.0 50.0 0.00 50.0 0.0 0.0 0.0 0.0 150.0 150.0 20.0 103.53 20.7 5
555 Henri Drell CHI 23 1 0 1 2.9 150.0 100.0 50.0 66.7 0.00 50.0 50.0 0.0 25.0 0.0 50.0 50.0 28.6 99.88 24.1 6
555 Izaiah Brockington NOP 24 1 1 0 3.4 150.0 100.0 50.0 0.0 0.00 0.0 12.5 16.7 14.3 0.0 40.0 40.0 38.5 120.59 12.8 8
555 Jalen Crutcher NOP 24 1 1 0 2.7 120.0 100.0 20.0 0.0 0.00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 16.7 90.57 -8.0 5
555 Javonte Smart PHI 24 1 1 0 0.7 0.0 150.0 -150.0 0.0 0.00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 108.00 0.0 1
555 Kaiser Gates NOP 27 1 0 1 7.4 81.3 88.2 -7.0 0.0 0.00 0.0 0.0 9.1 4.5 0.0 0.0 0.0 22.2 106.55 -15.0 16
555 Malcolm Cazalon DET 22 1 0 1 2.6 183.3 100.0 83.3 0.0 0.00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 111.48 0.0 6
555 Markquis Nowell TOR 24 1 0 1 3.5 128.6 62.5 66.1 100 0.00 50.0 50.0 0.0 28.6 0.0 0.0 53.2 22.2 102.37 35.7 7
555 Quenton Jackson IND 25 1 1 0 1.8 0.0 120.0 -120.0 0.0 0.00 0.0 0.0 50.0 25.0 0.0 0.0 0.0 0.0 132.11 18.2 5
555 Ron Harper Jr. TOR 23 1 1 0 3.7 100.0 188.9 -88.9 33.3 0.00 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 111.78 -4.5 8
555 Zavier Simpson MEM 27 1 0 1 8.9 152.6 89.5 63.2 36.4 4.00 66.7 7.7 0.0 4.5 16.7 0.0 0.0 8.0 102.09 5.1 19
