IND, PLAYER, TEAM, AGE, GP, W, L, MIN, OFFRTG, DEFRTG, NETRTG, AST%, AST/TO, AST_RATIO, OREB%, DREB%, REB%, TO_RATIO, EFG%, TS%, USG%, PACE, PIE, POSS
1, Austin Reaves , LAL, 25, 66, 36, 30, 31.6, 114.5, 116.5, -2.0, 24.3, 2.56, 27.4, 2.1, 10.5, 6.5, 10.7, 57.5, 62.2, 19.7, 101.89, 10.7, 4436
1, Buddy Hield , PHI, 31, 66, 35, 31, 27.0, 118.5, 117.5, 1.0, 14.7, 2.42, 20.6, 2.4, 10.1, 6.1, 8.5, 57.2, 58.3, 18.3, 102.57, 8.3, 3814
3, Bobby Portis , MIL, 29, 65, 42, 23, 24.0, 117.1, 117.4, -0.3, 7.1, 1.19, 8.6, 6.8, 22.5, 14.7, 7.2, 55.2, 57.4, 21.9, 101.29, 11.3, 3296
3, Dennis Schroder , BKN, 30, 65, 24, 41, 30.5, 113.7, 115.8, -2.1, 27.8, 3.38, 30.2, 1.3, 7.8, 4.5, 8.9, 52.4, 56.2, 19.7, 99.12, 9.5, 4097
3, Mikal Bridges , BKN, 27, 65, 26, 39, 35.4, 112.2, 114.4, -2.1, 16.5, 1.79, 15.5, 2.1, 11.0, 6.5, 8.6, 52.1, 56.4, 24.7, 98.93, 10.9, 4743
3, Naz Reid , MIN, 24, 65, 44, 21, 23.5, 110.8, 104.5, 6.3, 7.6, 0.90, 8.7, 4.1, 15.7, 10.1, 9.7, 58.4, 60.4, 21.3, 100.35, 11.5, 3196
3, Nickeil Alexander-Walker , MIN, 25, 65, 44, 21, 23.3, 111.7, 106.0, 5.8, 15.2, 2.75, 25.6, 2.0, 6.4, 4.3, 9.3, 54.2, 55.9, 13.7, 100.36, 6.7, 3172
3, Obi Toppin , IND, 26, 65, 36, 29, 21.9, 119.6, 117.8, 1.9, 8.3, 1.71, 14.7, 4.7, 13.1, 8.9, 8.5, 65.3, 66.8, 15.8, 105.33, 9.4, 3130
9, Andre Drummond , CHI, 30, 64, 31, 33, 17.1, 114.1, 113.7, 0.3, 4.1, 0.43, 5.3, 18.8, 32.1, 25.2, 12.3, 55.0, 56.5, 20.3, 97.61, 14.9, 2227
9, Cason Wallace , OKC, 20, 64, 45, 19, 20.4, 114.9, 111.0, 3.9, 8.7, 2.93, 18.9, 3.3, 7.5, 5.5, 6.4, 61.8, 62.8, 12.4, 101.59, 7.1, 2763
9, Chet Holmgren , OKC, 21, 64, 45, 19, 30.1, 119.1, 109.9, 9.2, 12.2, 1.67, 15.5, 5.6, 18.7, 12.6, 9.3, 60.9, 63.9, 20.8, 102.82, 13.3, 4104
9, Christian Braun , DEN, 22, 64, 44, 20, 19.1, 109.3, 111.0, -1.6, 9.7, 2.12, 16.3, 4.3, 13.1, 8.8, 7.7, 50.7, 54.2, 15.3, 98.97, 8.0, 2516
9, Coby White , CHI, 24, 64, 31, 33, 36.9, 114.9, 115.0, -0.2, 21.2, 2.39, 21.9, 1.5, 11.5, 6.5, 9.1, 55.0, 58.6, 22.3, 97.46, 10.5, 4795
9, Cole Anthony , ORL, 23, 64, 37, 27, 23.0, 111.5, 110.5, 1.0, 20.6, 1.86, 19.8, 3.6, 13.9, 8.8, 10.6, 48.2, 53.9, 23.2, 97.74, 10.6, 3008
9, Collin Sexton , UTA, 25, 64, 28, 36, 25.4, 118.2, 118.7, -0.5, 27.6, 2.44, 21.9, 3.1, 6.5, 4.8, 9.0, 54.9, 61.1, 26.4, 102.60, 12.2, 3480
9, Georges Niang , CLE, 30, 64, 41, 23, 21.7, 114.5, 112.6, 1.9, 8.0, 1.60, 12.8, 1.5, 14.3, 8.1, 8.0, 55.7, 57.3, 17.1, 98.89, 7.1, 2861
9, Jalen Green , HOU, 22, 64, 29, 35, 30.8, 111.9, 113.7, -1.7, 16.6, 1.54, 14.7, 1.3, 13.5, 7.4, 9.5, 48.1, 52.8, 26.7, 100.21, 10.5, 4131
9, Jeremy Sochan , SAS, 20, 64, 14, 50, 29.6, 108.2, 115.7, -7.5, 16.1, 1.80, 20.6, 5.9, 14.6, 10.2, 11.5, 48.7, 51.8, 18.3, 102.19, 7.9, 4018
9, Jonas Valanciunas , NOP, 31, 64, 39, 25, 24.9, 118.9, 113.0, 5.8, 12.3, 1.57, 15.5, 10.7, 27.1, 19.2, 9.9, 59.4, 63.0, 20.4, 99.00, 14.0, 3288
9, Paul Reed , PHI, 24, 64, 36, 28, 18.7, 116.7, 114.0, 2.7, 9.4, 1.82, 16.0, 11.7, 19.4, 15.3, 8.8, 56.8, 58.4, 15.2, 98.23, 10.2, 2439
9, Reggie Jackson , DEN, 33, 64, 44, 20, 22.3, 112.5, 111.5, 1.0, 23.8, 3.01, 25.8, 1.6, 6.9, 4.3, 8.6, 50.8, 52.6, 20.4, 99.63, 8.4, 2974
9, Tyus Jones , WAS, 27, 64, 11, 53, 29.2, 110.8, 122.3, -11.5, 33.0, 7.43, 39.3, 1.0, 8.3, 4.6, 5.3, 57.5, 58.3, 16.0, 104.39, 11.3, 4064
23, Alperen Sengun , HOU, 21, 63, 29, 34, 32.5, 113.9, 113.2, 0.8, 24.8, 1.93, 19.4, 8.6, 19.3, 13.9, 10.1, 55.3, 58.5, 27.0, 99.22, 14.9, 4236
23, Ausar Thompson , DET, 21, 63, 10, 53, 25.1, 107.7, 113.1, -5.3, 10.8, 1.43, 16.3, 7.7, 17.3, 12.4, 11.4, 50.5, 52.2, 16.1, 101.67, 8.4, 3329
23, Cedi Osman , SAS, 28, 63, 13, 50, 17.4, 106.4, 120.3, -13.8, 13.4, 2.55, 21.3, 1.9, 12.1, 6.8, 8.4, 58.1, 59.3, 14.7, 104.55, 7.6, 2398
23, Domantas Sabonis , SAC, 27, 63, 36, 27, 35.8, 116.9, 117.2, -0.3, 33.7, 2.52, 31.2, 9.6, 29.7, 19.3, 12.4, 63.1, 65.3, 21.9, 100.41, 17.0, 4729
23, Donte DiVincenzo , NYK, 27, 63, 37, 26, 26.6, 116.8, 114.6, 2.3, 14.4, 1.87, 16.2, 2.9, 10.3, 6.5, 8.6, 57.9, 59.0, 21.2, 97.95, 9.8, 3413
23, Harrison Barnes , SAC, 31, 63, 36, 27, 29.2, 114.6, 118.0, -3.4, 5.0, 1.63, 9.8, 2.6, 7.3, 4.8, 6.0, 59.4, 62.8, 14.7, 101.65, 6.9, 3889
23, Josh Giddey , OKC, 21, 63, 45, 18, 24.6, 119.0, 111.7, 7.3, 23.4, 2.21, 25.7, 5.7, 18.1, 12.3, 11.7, 50.4, 52.9, 21.9, 102.43, 11.4, 3314
23, Josh Hart , NYK, 29, 63, 36, 27, 31.8, 115.7, 110.9, 4.8, 15.2, 2.48, 26.1, 4.3, 19.6, 11.8, 10.5, 49.6, 52.0, 13.3, 96.32, 9.5, 4013
23, Malik Beasley , MIL, 27, 63, 40, 23, 29.8, 119.6, 111.0, 8.5, 6.0, 2.02, 12.6, 2.1, 9.8, 6.1, 6.2, 62.1, 62.4, 13.9, 102.84, 6.9, 4017
23, Michael Porter Jr. , DEN, 25, 63, 44, 19, 31.7, 119.8, 112.2, 7.6, 6.3, 1.31, 9.0, 4.2, 17.8, 11.1, 6.9, 58.6, 59.9, 20.0, 97.96, 10.4, 4095
23, Moritz Wagner , ORL, 26, 63, 36, 27, 18.3, 113.2, 111.2, 2.0, 10.6, 1.00, 11.3, 8.8, 16.9, 12.9, 11.3, 62.8, 67.0, 21.8, 99.42, 13.8, 2393
23, Ochai Agbaji , TOR, 23, 63, 29, 34, 19.2, 110.8, 116.7, -6.0, 6.3, 1.30, 13.1, 3.6, 8.4, 6.0, 10.1, 49.5, 51.0, 12.9, 101.60, 4.8, 2556
23, Paolo Banchero , ORL, 21, 63, 36, 27, 34.9, 111.9, 113.0, -1.1, 24.6, 1.68, 17.8, 3.1, 17.2, 10.0, 10.6, 50.2, 54.7, 29.4, 98.42, 13.3, 4509
23, Pascal Siakam , IND, 29, 63, 27, 36, 34.0, 116.8, 116.3, 0.5, 20.1, 2.50, 19.1, 4.6, 14.8, 9.7, 7.7, 56.9, 60.2, 24.5, 100.59, 12.8, 4483
23, Payton Pritchard , BOS, 26, 63, 49, 14, 20.3, 120.8, 109.0, 11.8, 17.6, 4.05, 26.1, 4.1, 10.6, 7.3, 6.5, 57.2, 58.5, 15.5, 97.67, 9.4, 2585
23, Saddiq Bey , ATL, 24, 63, 28, 35, 32.7, 118.6, 119.1, -0.5, 5.8, 1.70, 9.9, 7.5, 11.9, 9.6, 5.8, 49.7, 54.9, 16.3, 102.06, 7.9, 4384
23, Shai Gilgeous-Alexander , OKC, 25, 63, 45, 18, 34.4, 122.0, 110.5, 11.5, 29.8, 3.01, 19.9, 2.5, 12.8, 7.9, 6.6, 57.9, 64.8, 31.9, 102.28, 19.4, 4613
23, Taurean Prince , LAL, 29, 63, 34, 29, 28.5, 113.6, 117.1, -3.5, 7.4, 1.84, 15.7, 0.8, 9.2, 5.1, 8.5, 56.1, 57.2, 13.1, 102.14, 5.4, 3823
41, Anthony Davis , LAL, 31, 62, 35, 27, 35.8, 116.1, 115.3, 0.7, 15.5, 1.82, 14.3, 9.0, 24.9, 17.3, 7.8, 56.4, 61.8, 26.0, 101.98, 16.6, 4720
41, Anthony Edwards , MIN, 22, 62, 42, 20, 35.1, 116.7, 108.1, 8.7, 23.4, 1.61, 16.4, 1.7, 12.6, 7.5, 10.2, 52.4, 57.8, 31.6, 98.26, 14.4, 4467
41, Ayo Dosunmu , CHI, 24, 62, 31, 31, 27.4, 111.1, 114.0, -2.9, 15.0, 2.37, 21.8, 2.4, 7.3, 4.8, 9.2, 57.7, 59.5, 16.0, 98.37, 7.9, 3484
41, Bogdan Bogdanovic , ATL, 31, 62, 28, 34, 29.6, 117.9, 115.0, 2.9, 14.1, 2.22, 15.5, 1.9, 9.1, 5.4, 7.0, 53.8, 56.7, 21.9, 102.12, 9.1, 3918
41, Brook Lopez , MIL, 35, 62, 41, 21, 31.2, 118.3, 110.8, 7.4, 7.0, 1.85, 12.7, 4.7, 11.2, 8.1, 6.8, 57.0, 59.6, 15.1, 103.14, 8.3, 4156
41, Corey Kispert , WAS, 25, 62, 11, 51, 23.0, 108.4, 119.6, -11.2, 11.6, 1.56, 14.0, 1.4, 9.3, 5.3, 9.0, 59.0, 61.3, 19.8, 104.34, 8.5, 3117
41, DeMar DeRozan , CHI, 34, 62, 30, 32, 37.9, 112.6, 114.6, -2.0, 22.2, 3.66, 20.2, 1.5, 9.8, 5.6, 5.5, 50.1, 58.0, 24.2, 98.11, 12.7, 4803
41, Giannis Antetokounmpo , MIL, 29, 62, 40, 22, 35.0, 120.7, 113.0, 7.7, 30.9, 1.91, 19.4, 7.2, 23.4, 15.6, 10.1, 62.9, 65.5, 32.1, 102.74, 19.8, 4637
41, Jonathan Kuminga , GSW, 21, 62, 32, 30, 25.8, 114.7, 111.7, 3.0, 11.9, 1.30, 12.3, 5.0, 12.6, 8.9, 9.5, 56.1, 59.9, 23.6, 102.49, 11.1, 3421
41, Jordan Poole , WAS, 24, 62, 11, 51, 29.3, 109.5, 120.6, -11.1, 18.4, 1.66, 17.5, 1.2, 7.2, 4.2, 10.6, 48.0, 52.0, 25.2, 105.33, 6.6, 3992
41, Kelly Olynyk , TOR, 32, 62, 29, 33, 20.9, 111.6, 117.7, -6.1, 27.9, 2.62, 34.1, 6.2, 16.7, 11.6, 13.0, 60.2, 65.2, 16.1, 102.15, 11.6, 2760
41, Kyle Anderson , MIN, 30, 62, 43, 19, 22.3, 109.3, 105.6, 3.7, 25.8, 3.29, 35.9, 3.3, 12.0, 7.7, 10.9, 48.0, 52.2, 13.7, 101.01, 9.6, 2904
41, Kyle Kuzma , WAS, 28, 62, 11, 51, 32.2, 110.1, 121.4, -11.3, 20.0, 1.59, 15.3, 2.9, 16.7, 9.7, 9.6, 52.1, 54.8, 30.0, 103.82, 11.5, 4308
41, Luguentz Dort , OKC, 24, 62, 43, 19, 28.4, 120.6, 111.9, 8.7, 5.5, 1.51, 11.6, 3.8, 9.0, 6.6, 7.7, 56.8, 59.8, 14.7, 101.96, 6.0, 3731
41, Malik Monk , SAC, 26, 62, 36, 26, 26.2, 115.6, 116.3, -0.6, 29.6, 2.49, 25.4, 1.4, 10.0, 5.6, 10.2, 54.0, 57.4, 24.6, 102.10, 11.3, 3457
41, Nikola Jokic , DEN, 29, 62, 43, 19, 34.2, 122.0, 111.5, 10.5, 40.5, 3.12, 28.6, 8.9, 27.0, 18.2, 9.2, 61.2, 65.2, 28.8, 98.29, 21.2, 4352
41, Norman Powell , LAC, 30, 62, 40, 22, 25.9, 117.8, 112.5, 5.3, 5.8, 1.18, 8.1, 0.8, 9.1, 5.1, 6.9, 59.8, 62.7, 19.4, 100.83, 8.9, 3371
41, Peyton Watson , DEN, 21, 62, 43, 19, 18.4, 110.6, 111.4, -0.8, 7.7, 1.37, 12.7, 3.6, 11.2, 7.6, 9.3, 52.7, 55.3, 16.3, 99.02, 7.5, 2330
41, Rudy Gobert , MIN, 31, 62, 43, 19, 33.9, 114.9, 106.2, 8.7, 5.1, 0.78, 9.2, 11.6, 25.7, 19.1, 11.8, 64.9, 66.8, 15.3, 97.09, 13.5, 4254
41, Sam Hauser , BOS, 26, 62, 49, 13, 20.7, 119.2, 106.8, 12.4, 5.8, 2.00, 12.1, 2.7, 12.0, 7.4, 6.0, 62.5, 63.2, 13.4, 99.20, 7.9, 2653
41, Simone Fontecchio , DET, 28, 62, 27, 35, 24.2, 113.8, 116.0, -2.2, 8.7, 1.57, 14.1, 3.8, 10.3, 7.0, 9.0, 58.0, 59.7, 15.8, 102.42, 7.5, 3209
62, Aaron Holiday , HOU, 27, 61, 28, 33, 16.5, 109.6, 107.0, 2.5, 15.5, 2.42, 22.1, 1.4, 8.1, 4.7, 9.1, 55.7, 58.3, 15.6, 102.17, 8.0, 2146
62, Aaron Wiggins , OKC, 25, 61, 44, 17, 14.6, 114.8, 109.6, 5.2, 8.6, 1.45, 14.8, 5.6, 9.9, 7.9, 10.2, 66.3, 68.0, 15.4, 100.61, 9.4, 1842
62, D'Angelo Russell , LAL, 28, 61, 36, 25, 31.9, 116.2, 114.5, 1.6, 26.5, 3.14, 26.8, 1.3, 7.6, 4.6, 8.5, 57.2, 59.6, 22.4, 102.80, 10.5, 4185
62, Dejounte Murray , ATL, 27, 61, 27, 34, 35.2, 116.9, 119.7, -2.7, 24.7, 2.49, 21.1, 1.9, 12.9, 7.1, 8.5, 53.0, 56.0, 24.9, 101.98, 12.0, 4570
62, Deni Avdija , WAS, 23, 61, 11, 50, 28.8, 110.1, 117.5, -7.4, 17.4, 1.83, 21.5, 3.8, 19.0, 11.5, 11.8, 56.2, 59.6, 19.2, 105.40, 10.5, 3856
62, Jevon Carter , CHI, 28, 61, 30, 31, 13.6, 109.5, 108.7, 0.8, 12.0, 2.40, 17.6, 0.8, 4.9, 2.7, 7.3, 48.2, 48.3, 17.0, 98.88, 5.0, 1707
62, Kevin Huerter , SAC, 25, 61, 35, 26, 24.9, 117.7, 115.9, 1.7, 13.7, 3.14, 20.6, 2.5, 12.4, 7.3, 6.6, 55.6, 56.7, 17.3, 101.02, 7.8, 3196
62, Kevon Looney , GSW, 28, 61, 33, 28, 16.9, 114.9, 116.9, -2.0, 15.8, 2.80, 31.5, 11.6, 22.4, 16.9, 11.3, 59.5, 61.8, 10.7, 100.23, 9.9, 2158
62, Myles Turner , IND, 27, 61, 34, 27, 27.3, 121.1, 116.7, 4.4, 6.1, 0.83, 7.6, 6.0, 19.9, 13.0, 9.2, 57.7, 62.0, 23.4, 102.76, 11.2, 3560
62, Royce O'Neale , PHX, 30, 61, 26, 35, 25.5, 112.9, 110.9, 2.0, 15.6, 3.05, 26.4, 2.9, 14.9, 8.9, 8.6, 53.1, 53.9, 13.3, 101.18, 7.9, 3281
62, Tim Hardaway Jr. , DAL, 31, 61, 35, 26, 28.5, 116.9, 117.5, -0.7, 8.4, 1.77, 9.7, 1.1, 10.7, 5.8, 5.5, 51.7, 55.1, 22.7, 102.26, 8.5, 3714
73, Bilal Coulibaly , WAS, 19, 60, 11, 49, 27.0, 107.5, 118.1, -10.6, 8.2, 1.20, 15.8, 3.0, 11.5, 7.1, 13.1, 51.5, 54.7, 13.7, 103.36, 5.7, 3479
73, Cameron Payne , PHI, 29, 60, 35, 25, 16.3, 114.1, 114.2, 0.0, 21.4, 3.40, 26.8, 1.2, 7.1, 4.1, 7.9, 54.0, 57.2, 17.8, 101.08, 8.1, 2062
73, Damian Lillard , MIL, 33, 60, 42, 18, 35.0, 120.3, 112.1, 8.2, 27.7, 2.67, 22.9, 1.5, 10.1, 6.0, 8.6, 51.4, 59.6, 27.5, 103.07, 13.5, 4508
73, Dario Saric , GSW, 29, 60, 32, 28, 17.8, 114.0, 115.3, -1.2, 18.8, 1.93, 22.3, 6.3, 19.2, 12.6, 11.5, 56.2, 60.0, 19.0, 100.03, 11.2, 2230
73, Grant Williams , CHA, 25, 60, 30, 30, 27.4, 111.9, 115.2, -3.3, 9.3, 1.45, 17.0, 3.9, 10.4, 7.1, 11.7, 54.6, 57.3, 14.4, 100.37, 5.5, 3437
73, Isaiah Joe , OKC, 24, 60, 42, 18, 18.4, 118.3, 107.7, 10.7, 7.9, 1.83, 13.6, 2.2, 9.7, 6.1, 7.4, 61.4, 63.0, 15.6, 103.88, 8.7, 2412
73, Jayson Tatum , BOS, 26, 60, 47, 13, 35.9, 121.1, 109.5, 11.6, 20.8, 1.92, 16.6, 2.5, 19.2, 11.3, 8.7, 55.4, 60.5, 29.2, 99.39, 15.7, 4463
73, Jeff Green , HOU, 37, 60, 27, 33, 16.3, 108.1, 112.2, -4.1, 7.8, 1.30, 13.3, 3.4, 9.0, 6.2, 10.2, 52.4, 59.5, 14.4, 101.01, 7.0, 2055
73, John Collins , UTA, 26, 60, 26, 34, 28.3, 114.6, 121.3, -6.8, 6.2, 0.81, 8.1, 7.9, 22.4, 14.9, 10.0, 58.1, 60.8, 19.4, 101.59, 10.7, 3586
73, Jusuf Nurkic , PHX, 29, 60, 37, 23, 27.2, 121.3, 111.6, 9.7, 18.0, 1.66, 23.4, 11.1, 27.9, 20.0, 14.1, 54.0, 57.2, 19.4, 100.50, 12.3, 3423
73, Karl-Anthony Towns , MIN, 28, 60, 41, 19, 32.8, 116.5, 108.5, 8.0, 14.3, 1.06, 12.8, 5.0, 20.5, 13.2, 12.1, 57.8, 62.8, 26.9, 98.41, 14.2, 4045
73, Keldon Johnson , SAS, 24, 60, 14, 46, 29.6, 108.8, 117.3, -8.4, 14.8, 1.98, 15.8, 4.3, 13.5, 8.8, 8.0, 52.4, 55.9, 21.8, 103.77, 9.7, 3839
73, Klay Thompson , GSW, 34, 60, 30, 30, 29.6, 115.4, 117.5, -2.2, 10.6, 1.46, 11.7, 1.5, 9.7, 5.6, 8.0, 53.9, 56.7, 22.8, 102.18, 8.5, 3794
73, Matisse Thybulle , POR, 27, 60, 17, 43, 23.3, 108.0, 115.2, -7.2, 7.8, 2.16, 18.6, 2.0, 7.2, 4.5, 8.6, 52.5, 53.9, 10.5, 99.72, 5.9, 2908
73, Max Strus , CLE, 27, 60, 39, 21, 32.2, 114.4, 107.8, 6.6, 15.8, 2.53, 23.2, 2.7, 11.3, 7.1, 9.2, 52.5, 54.4, 16.7, 99.98, 7.9, 4021
73, Mike Conley , MIN, 36, 60, 42, 18, 28.9, 113.5, 107.2, 6.3, 29.7, 5.29, 38.8, 1.7, 8.3, 5.2, 7.3, 57.5, 60.7, 14.6, 97.62, 11.3, 3534
73, Patrick Beverley , MIL, 35, 60, 36, 24, 19.2, 108.8, 111.7, -2.9, 21.5, 2.88, 29.9, 3.3, 12.2, 7.7, 10.4, 49.7, 53.7, 14.6, 98.97, 8.7, 2371
73, Scottie Barnes , TOR, 22, 60, 22, 38, 34.9, 112.6, 115.8, -3.2, 25.3, 2.20, 23.1, 6.4, 16.7, 11.5, 10.5, 52.8, 56.6, 24.0, 101.17, 13.2, 4413
73, Spencer Dinwiddie , LAL, 30, 60, 27, 33, 29.4, 116.2, 115.6, 0.6, 24.4, 4.39, 31.6, 1.5, 7.8, 4.6, 7.2, 47.7, 52.5, 17.0, 99.61, 8.0, 3658
73, Toumani Camara , POR, 23, 60, 18, 42, 24.1, 106.7, 111.1, -4.4, 6.5, 0.92, 11.9, 7.4, 12.9, 10.0, 13.0, 50.1, 53.5, 13.6, 99.62, 6.4, 2995
93, Anthony Black , ORL, 20, 59, 32, 27, 18.4, 108.3, 108.5, -0.2, 10.8, 1.65, 21.5, 2.9, 9.7, 6.3, 13.0, 53.5, 55.9, 12.1, 100.26, 5.4, 2271
93, Bennedict Mathurin , IND, 21, 59, 33, 26, 26.1, 115.0, 117.9, -2.9, 10.5, 1.23, 12.2, 3.8, 11.3, 7.5, 10.0, 50.7, 56.2, 22.6, 103.79, 8.7, 3329
