IND, PLAYER, TEAM, AGE, GP, W, L, MIN, PTS, FGM, FGA, FG%, 3PM, 3PA, 3P%, FTM, FTA, FT%, OREB, DREB, REB, AST, TOV, STL, BLK, PF, FP, DD2, TD3, plus_minus
391, Oshae Brissett , BOS, 25, 44, 37, 7, 11.2, 3.6, 1.2, 2.7, 44.9, 0.3, 1.1, 25.5, 1.0, 1.5, 64.6, 1.0, 1.8, 2.9, 0.8, 0.3, 0.4, 0.1, 1.0, 9.3, 0.0, 0.0, 2.0
392, Nassir Little , PHX, 24, 37, 22, 15, 11.6, 3.6, 1.3, 2.9, 45.0, 0.5, 1.7, 30.6, 0.5, 0.5, 85.0, 0.4, 1.6, 1.9, 0.5, 0.4, 0.3, 0.3, 1.0, 8.0, 0.0, 0.0, -2.0
393, James Bouknight , CHA, 23, 14, 0, 14, 5.8, 3.6, 1.3, 2.9, 43.9, 0.9, 2.1, 43.3, 0.1, 0.1, 50.0, 0.1, 0.6, 0.6, 0.4, 0.1, 0.1, 0.1, 0.2, 5.3, 0.0, 0.0, -0.8
394, A.J. Lawson , DAL, 23, 32, 19, 13, 7.6, 3.5, 1.3, 2.9, 46.7, 0.4, 1.3, 31.0, 0.4, 0.7, 61.9, 0.4, 0.7, 1.1, 0.4, 0.3, 0.3, 0.1, 0.6, 6.3, 0.0, 0.0, 0.8
395, KJ Martin , PHI, 23, 50, 26, 24, 11.6, 3.5, 1.5, 2.7, 54.4, 0.1, 0.5, 30.4, 0.4, 0.7, 55.9, 0.5, 1.3, 1.8, 0.7, 0.5, 0.4, 0.1, 1.6, 7.9, 0.0, 0.0, -0.7
396, Gui Santos , GSW, 21, 17, 11, 6, 8.7, 3.5, 1.1, 2.3, 48.7, 0.4, 1.1, 38.9, 0.8, 0.9, 93.3, 0.9, 1.7, 2.6, 0.6, 0.4, 0.2, 0.1, 1.0, 8.0, 0.0, 0.0, 1.4
396, Theo Maledon , PHX, 22, 17, 5, 12, 12.5, 3.5, 1.2, 4.1, 28.6, 0.3, 1.8, 16.7, 0.8, 0.9, 93.3, 0.2, 1.2, 1.4, 1.6, 1.1, 0.4, 0.0, 1.2, 7.8, 0.0, 0.0, -3.8
398, Mike Muscala , OKC, 32, 42, 11, 31, 12.6, 3.5, 1.2, 3.4, 35.0, 0.7, 2.2, 30.4, 0.4, 0.6, 70.8, 0.8, 1.8, 2.6, 0.8, 0.4, 0.2, 0.3, 1.1, 8.8, 0.0, 0.0, -2.1
399, Jeremiah Robinson-Earl , NOP, 23, 29, 16, 13, 9.9, 3.4, 1.3, 2.7, 48.7, 0.4, 1.1, 37.5, 0.4, 0.5, 80.0, 0.7, 1.5, 2.2, 0.7, 0.4, 0.3, 0.1, 0.7, 8.2, 0.0, 0.0, -0.6
400, Omer Yurtseven , UTA, 25, 36, 15, 21, 9.3, 3.4, 1.5, 2.8, 54.5, 0.1, 0.5, 23.5, 0.3, 0.5, 58.8, 1.3, 2.4, 3.6, 0.4, 0.7, 0.1, 0.5, 1.2, 9.6, 0.0, 0.0, -2.1
401, Yuta Watanabe , MEM, 29, 34, 18, 16, 13.7, 3.4, 1.2, 3.4, 35.3, 0.7, 2.5, 29.4, 0.3, 0.5, 58.8, 0.3, 1.3, 1.6, 0.4, 0.6, 0.4, 0.2, 1.1, 7.1, 0.0, 0.0, -1.9
402, Wenyen Gabriel , MEM, 26, 5, 1, 4, 16.2, 3.4, 1.6, 4.4, 36.4, 0.2, 1.2, 16.7, 0.0, 1.0, 0.0, 1.4, 3.6, 5.0, 0.6, 1.6, 0.4, 0.4, 2.0, 11.1, 0.0, 0.0, -3.2
403, Charles Bassey , SAS, 23, 19, 3, 16, 10.8, 3.3, 1.5, 2.1, 72.5, 0.0, 0.1, 0.0, 0.3, 0.3, 83.3, 1.2, 2.8, 4.0, 1.1, 0.8, 0.4, 0.9, 1.6, 12.9, 0.0, 0.0, -2.4
404, Jaden Springer , BOS, 21, 41, 26, 15, 10.1, 3.3, 1.2, 3.1, 38.0, 0.2, 1.0, 19.5, 0.7, 0.8, 82.4, 0.7, 0.9, 1.6, 0.9, 0.7, 0.7, 0.3, 1.4, 8.5, 0.0, 0.0, -1.8
405, Collin Gillespie , DEN, 24, 19, 12, 7, 8.5, 3.3, 1.2, 2.4, 51.1, 0.6, 1.3, 45.8, 0.3, 0.4, 62.5, 0.1, 0.6, 0.6, 0.8, 0.5, 0.5, 0.0, 0.9, 6.3, 0.0, 0.0, -0.2
406, Javon Freeman-Liberty , TOR, 24, 8, 1, 7, 9.2, 3.3, 1.0, 2.5, 40.0, 0.3, 1.1, 22.2, 1.0, 1.1, 88.9, 0.3, 1.3, 1.5, 0.9, 0.4, 0.0, 0.3, 0.8, 6.7, 0.0, 0.0, -1.1
406, Orlando Robinson , MIA, 23, 28, 15, 13, 9.8, 3.3, 1.2, 2.4, 49.3, 0.3, 0.5, 50.0, 0.6, 0.9, 75.0, 0.9, 2.0, 2.8, 1.0, 0.6, 0.3, 0.3, 1.3, 9.1, 1.0, 0.0, 0.8
406, Oscar Tshiebwe , IND, 24, 8, 2, 6, 5.2, 3.3, 1.3, 2.5, 50.0, 0.0, 0.0, 0.0, 0.8, 1.0, 75.0, 1.0, 1.0, 2.0, 0.3, 0.0, 0.3, 0.1, 0.4, 7.2, 0.0, 0.0, 1.8
409, Ish Smith , CHA, 35, 43, 6, 37, 17.2, 3.2, 1.5, 3.7, 41.8, 0.1, 0.2, 50.0, 0.1, 0.1, 75.0, 0.3, 1.5, 1.8, 3.4, 1.1, 0.4, 0.1, 1.1, 10.8, 0.0, 0.0, -6.5
410, Saben Lee , PHX, 24, 21, 12, 9, 8.5, 3.2, 0.9, 2.5, 34.0, 0.1, 0.8, 12.5, 1.4, 1.9, 74.4, 0.4, 1.0, 1.5, 1.4, 0.4, 0.3, 0.1, 0.6, 8.2, 0.0, 0.0, 0.8
411, Zeke Nnaji , DEN, 23, 53, 37, 16, 9.8, 3.2, 1.2, 2.6, 44.9, 0.1, 0.4, 23.8, 0.8, 1.1, 71.2, 1.1, 1.0, 2.1, 0.6, 0.5, 0.2, 0.7, 1.4, 8.9, 0.0, 0.0, -3.1
412, Luka Garza , MIN, 25, 16, 12, 4, 3.9, 3.2, 1.1, 2.4, 43.6, 0.3, 1.0, 31.3, 0.8, 1.0, 75.0, 0.6, 0.5, 1.1, 0.2, 0.2, 0.0, 0.0, 1.0, 4.6, 0.0, 0.0, -0.1
413, Luka Samanic , UTA, 24, 33, 13, 20, 7.2, 3.1, 1.1, 2.9, 36.8, 0.3, 1.2, 25.0, 0.7, 0.8, 85.2, 0.4, 1.6, 1.9, 0.3, 0.5, 0.1, 0.2, 0.7, 6.1, 0.0, 0.0, -0.2
414, Jock Landale , HOU, 28, 41, 19, 22, 10.3, 3.1, 1.2, 2.6, 44.4, 0.1, 0.6, 20.0, 0.6, 0.8, 78.8, 1.4, 1.2, 2.6, 0.9, 0.4, 0.3, 0.4, 1.1, 9.1, 0.0, 0.0, 2.0
415, Patty Mills , MIA, 35, 24, 11, 13, 11.3, 3.1, 1.2, 3.3, 35.4, 0.7, 2.2, 32.7, 0.0, 0.0, 100, 0.2, 1.0, 1.2, 0.8, 0.5, 0.5, 0.0, 0.9, 7.0, 0.0, 0.0, -0.9
416, Trevelin Queen , ORL, 27, 13, 5, 8, 12.5, 3.1, 1.1, 2.9, 36.8, 0.2, 1.3, 17.6, 0.7, 0.9, 75.0, 0.2, 1.2, 1.5, 1.4, 0.5, 0.5, 0.4, 1.2, 9.1, 0.0, 0.0, -0.7
417, Devonte' Graham , SAS, 29, 14, 4, 10, 8.2, 3.1, 1.0, 2.5, 40.0, 0.6, 1.8, 36.0, 0.4, 0.6, 75.0, 0.1, 1.1, 1.3, 1.4, 0.2, 0.3, 0.1, 0.4, 7.5, 0.0, 0.0, 2.6
418, Jalen McDaniels , TOR, 26, 39, 10, 29, 9.4, 3.1, 1.2, 3.4, 35.1, 0.3, 1.5, 18.3, 0.4, 0.6, 66.7, 0.3, 1.2, 1.5, 0.6, 0.5, 0.4, 0.1, 1.0, 6.7, 0.0, 0.0, -1.6
419, Drew Peterson , BOS, 24, 1, 1, 0, 2.6, 3.0, 1.0, 1.0, 100, 1.0, 1.0, 100, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 4.5, 0.0, 0.0, 2.0
419, Patrick Baldwin Jr. , WAS, 21, 25, 3, 22, 9.4, 3.0, 1.0, 3.0, 33.3, 0.6, 1.8, 35.6, 0.4, 0.5, 69.2, 0.4, 2.2, 2.5, 0.6, 0.4, 0.2, 0.2, 1.0, 8.0, 0.0, 0.0, 0.3
421, Svi Mykhailiuk , BOS, 26, 28, 22, 6, 8.2, 3.0, 1.0, 2.9, 35.8, 0.8, 2.3, 33.8, 0.1, 0.2, 50.0, 0.3, 0.8, 1.1, 0.6, 0.3, 0.3, 0.0, 0.4, 5.7, 0.0, 0.0, 1.4
422, Noah Clowney , BKN, 19, 10, 4, 6, 8.6, 2.9, 1.1, 1.9, 57.9, 0.1, 0.5, 20.0, 0.6, 0.6, 100, 0.6, 1.0, 1.6, 0.8, 0.5, 0.2, 0.1, 0.6, 6.4, 0.0, 0.0, -3.0
423, Jordan McLaughlin , MIN, 27, 41, 25, 16, 9.6, 2.9, 1.0, 2.4, 43.4, 0.6, 1.5, 43.3, 0.1, 0.2, 60.0, 0.3, 1.0, 1.2, 1.8, 0.3, 0.7, 0.2, 0.6, 9.3, 0.0, 0.0, 1.5
424, Vit Krejci , ATL, 23, 7, 3, 4, 19.3, 2.9, 0.9, 2.7, 31.6, 0.6, 1.9, 30.8, 0.6, 0.7, 80.0, 0.3, 0.7, 1.0, 2.1, 0.3, 0.7, 0.4, 1.7, 10.4, 0.0, 0.0, 0.3
425, Nate Hinton , HOU, 24, 11, 6, 5, 5.2, 2.8, 0.9, 1.8, 50.0, 0.6, 1.0, 63.6, 0.4, 0.5, 80.0, 0.3, 0.8, 1.1, 0.5, 0.2, 0.2, 0.2, 0.9, 5.9, 0.0, 0.0, 1.5
426, Wesley Matthews , ATL, 37, 27, 7, 20, 11.1, 2.8, 0.8, 2.3, 34.9, 0.6, 1.7, 34.0, 0.6, 0.8, 72.7, 0.1, 1.2, 1.4, 0.6, 0.2, 0.4, 0.3, 1.1, 7.2, 0.0, 0.0, -2.1
427, JT Thor , CHA, 21, 51, 12, 39, 12.4, 2.8, 1.1, 3.0, 37.7, 0.4, 1.3, 32.8, 0.1, 0.3, 53.8, 0.8, 1.5, 2.3, 0.4, 0.3, 0.2, 0.4, 0.9, 7.6, 0.0, 0.0, -1.4
428, Rayan Rupert , POR, 19, 24, 5, 19, 9.3, 2.8, 1.0, 2.7, 35.4, 0.5, 1.2, 41.4, 0.4, 0.5, 75.0, 0.5, 1.0, 1.5, 0.9, 0.5, 0.2, 0.0, 0.8, 6.0, 0.0, 0.0, -1.5
429, D.J. Carton , TOR, 23, 4, 2, 2, 8.9, 2.8, 0.8, 2.0, 37.5, 0.3, 1.0, 25.0, 1.0, 1.3, 80.0, 0.5, 0.5, 1.0, 0.8, 0.3, 0.3, 0.0, 0.8, 5.6, 0.0, 0.0, -7.8
430, Jules Bernard , WAS, 24, 11, 1, 10, 6.0, 2.7, 1.1, 2.7, 40.0, 0.4, 1.4, 26.7, 0.2, 0.4, 50.0, 0.5, 0.5, 0.9, 0.6, 0.4, 0.1, 0.1, 0.5, 5.0, 0.0, 0.0, 0.0
431, Lindy Waters III , OKC, 26, 28, 19, 9, 6.6, 2.7, 0.9, 2.1, 44.1, 0.9, 2.0, 43.6, 0.0, 0.0, 0.0, 0.1, 0.9, 1.0, 0.5, 0.2, 0.1, 0.1, 0.6, 5.1, 0.0, 0.0, -0.4
432, Harry Giles III , LAL, 25, 20, 8, 12, 4.4, 2.7, 1.1, 2.3, 47.8, 0.2, 0.6, 25.0, 0.4, 0.7, 53.8, 0.6, 0.8, 1.4, 0.3, 0.3, 0.1, 0.2, 0.8, 5.1, 0.0, 0.0, -1.1
433, Markieff Morris , DAL, 34, 20, 11, 9, 8.4, 2.7, 1.0, 2.6, 36.5, 0.6, 1.6, 37.5, 0.2, 0.2, 75.0, 0.2, 1.3, 1.5, 0.6, 0.5, 0.3, 0.1, 0.6, 5.7, 0.0, 0.0, -2.2
434, Damian Jones , CLE, 28, 31, 21, 10, 7.4, 2.6, 1.1, 1.9, 56.9, 0.1, 0.4, 18.2, 0.5, 0.5, 82.4, 0.6, 1.3, 1.8, 0.5, 0.4, 0.2, 0.4, 0.7, 7.0, 0.0, 0.0, -1.8
435, Moussa Diabate , LAC, 22, 11, 7, 4, 5.8, 2.6, 0.9, 1.7, 52.6, 0.0, 0.0, 0.0, 0.8, 1.3, 64.3, 1.4, 0.8, 2.2, 0.4, 0.2, 0.5, 0.1, 0.4, 7.3, 0.0, 0.0, -0.2
436, Aleksej Pokusevski , CHA, 22, 15, 10, 5, 9.5, 2.6, 1.0, 2.9, 34.9, 0.3, 1.4, 23.8, 0.3, 0.4, 66.7, 0.5, 1.3, 1.7, 1.0, 0.5, 0.4, 0.4, 0.7, 8.1, 0.0, 0.0, -2.0
436, Otto Porter Jr. , TOR, 30, 15, 6, 9, 11.6, 2.6, 0.9, 2.2, 42.4, 0.5, 1.5, 34.8, 0.2, 0.2, 100, 0.4, 1.5, 1.9, 0.5, 0.1, 0.3, 0.3, 1.3, 7.6, 0.0, 0.0, 1.5
438, Chuma Okeke , ORL, 25, 40, 19, 21, 10.0, 2.6, 1.0, 2.6, 37.1, 0.6, 1.9, 29.9, 0.1, 0.1, 40.0, 0.5, 1.4, 1.9, 0.5, 0.3, 0.2, 0.2, 0.5, 6.3, 0.0, 0.0, -1.3
439, Colin Castleton , LAL, 23, 7, 3, 4, 5.1, 2.6, 1.0, 1.4, 70.0, 0.0, 0.0, 0.0, 0.6, 0.6, 100, 0.6, 0.7, 1.3, 0.4, 0.1, 0.0, 0.0, 1.0, 4.6, 0.0, 0.0, -3.0
440, Alex Len , SAC, 30, 32, 16, 16, 8.7, 2.6, 1.1, 1.9, 58.1, 0.0, 0.1, 0.0, 0.3, 0.7, 47.6, 1.1, 1.6, 2.7, 0.8, 0.6, 0.3, 0.6, 1.2, 9.1, 0.0, 0.0, 3.3
441, Ish Wainright , PHX, 29, 9, 1, 8, 6.6, 2.6, 0.8, 2.7, 29.2, 0.8, 2.2, 35.0, 0.2, 0.2, 100, 0.3, 1.2, 1.6, 0.1, 0.2, 0.3, 0.1, 0.7, 5.7, 0.0, 0.0, -0.6
442, Olivier-Maxence Prosper , DAL, 21, 33, 19, 14, 7.9, 2.5, 0.8, 2.2, 35.1, 0.2, 1.0, 23.5, 0.7, 1.0, 67.6, 0.5, 1.3, 1.9, 0.6, 0.2, 0.2, 0.1, 0.5, 6.2, 0.0, 0.0, -1.6
443, Furkan Korkmaz , PHI, 26, 35, 22, 13, 8.6, 2.5, 0.9, 2.2, 39.5, 0.4, 1.1, 35.0, 0.4, 0.6, 70.0, 0.1, 0.7, 0.9, 0.7, 0.3, 0.4, 0.1, 0.5, 5.8, 0.0, 0.0, 1.3
444, Adama Sanogo , CHI, 22, 4, 1, 3, 2.9, 2.5, 1.0, 1.0, 100, 0.0, 0.0, 0.0, 0.5, 0.8, 66.7, 0.8, 1.0, 1.8, 0.0, 0.3, 0.0, 0.0, 0.0, 4.4, 0.0, 0.0, 5.3
444, Greg Brown III , DAL, 22, 6, 3, 3, 6.6, 2.5, 0.8, 1.8, 45.5, 0.2, 0.5, 33.3, 0.7, 1.5, 44.4, 0.5, 1.0, 1.5, 0.7, 0.7, 0.0, 0.7, 0.8, 6.6, 0.0, 0.0, -1.5
444, Jared Rhoden , DET, 24, 6, 1, 5, 7.1, 2.5, 1.0, 1.8, 54.5, 0.2, 0.7, 25.0, 0.3, 0.3, 100, 0.2, 0.7, 0.8, 0.7, 0.5, 0.0, 0.3, 0.7, 5.0, 0.0, 0.0, 3.0
444, Nate Williams , HOU, 25, 14, 6, 8, 5.8, 2.5, 1.0, 2.2, 45.2, 0.1, 0.3, 25.0, 0.4, 0.6, 66.7, 0.6, 0.3, 0.9, 0.4, 0.1, 0.1, 0.0, 0.6, 4.5, 0.0, 0.0, 1.1
444, Udoka Azubuike , PHX, 24, 14, 10, 4, 7.7, 2.5, 1.1, 1.6, 72.7, 0.0, 0.0, 0.0, 0.2, 0.8, 27.3, 0.8, 1.5, 2.3, 0.2, 0.3, 0.1, 0.4, 1.2, 6.8, 1.0, 0.0, -2.7
449, Dalen Terry , CHI, 21, 45, 21, 24, 10.0, 2.4, 0.9, 2.1, 40.6, 0.3, 1.1, 24.0, 0.4, 0.7, 62.5, 0.4, 1.3, 1.6, 1.2, 0.5, 0.4, 0.2, 1.2, 7.5, 0.0, 0.0, 0.7
450, Joe Harris , DET, 32, 16, 4, 12, 10.6, 2.4, 0.9, 2.4, 35.9, 0.6, 1.9, 33.3, 0.1, 0.1, 50.0, 0.2, 0.6, 0.8, 0.6, 0.3, 0.2, 0.1, 1.2, 5.0, 0.0, 0.0, -3.0
451, Olivier Sarr , OKC, 25, 14, 7, 7, 6.8, 2.4, 0.8, 1.4, 57.9, 0.1, 0.4, 33.3, 0.7, 1.1, 66.7, 0.7, 1.8, 2.5, 0.1, 0.2, 0.0, 0.5, 1.3, 6.9, 0.0, 0.0, 0.6
451, Tosan Evbuomwan , DET, 23, 7, 0, 7, 13.0, 2.4, 1.0, 2.6, 38.9, 0.4, 1.3, 33.3, 0.0, 0.0, 0.0, 1.1, 1.1, 2.3, 0.9, 0.1, 0.1, 0.1, 0.9, 7.2, 0.0, 0.0, -4.6
453, Cory Joseph , GSW, 32, 26, 10, 16, 11.4, 2.4, 0.9, 2.5, 35.9, 0.5, 1.6, 31.0, 0.2, 0.3, 57.1, 0.2, 0.9, 1.2, 1.6, 0.5, 0.2, 0.1, 1.0, 6.6, 0.0, 0.0, -0.5
454, Kira Lewis Jr. , UTA, 22, 19, 10, 9, 8.0, 2.4, 0.9, 2.8, 31.5, 0.1, 1.1, 9.5, 0.5, 0.6, 90.9, 0.3, 0.5, 0.8, 1.1, 0.4, 0.3, 0.1, 0.5, 5.7, 0.0, 0.0, -1.1
455, Kenneth Lofton Jr. , UTA, 21, 17, 5, 12, 6.3, 2.4, 0.9, 2.5, 34.9, 0.2, 0.7, 25.0, 0.5, 0.9, 53.3, 0.1, 0.9, 1.1, 0.8, 0.5, 0.2, 0.2, 0.9, 5.5, 0.0, 0.0, -0.5
456, Johnny Davis , WAS, 22, 37, 4, 33, 10.1, 2.4, 1.0, 2.9, 35.5, 0.2, 0.7, 24.0, 0.2, 0.4, 53.8, 0.4, 0.9, 1.4, 0.5, 0.2, 0.3, 0.2, 0.9, 5.9, 0.0, 0.0, -2.4
457, Andre Jackson Jr. , MIL, 22, 49, 30, 19, 10.4, 2.4, 1.0, 1.8, 52.8, 0.3, 0.8, 37.5, 0.2, 0.2, 72.7, 0.8, 1.2, 2.0, 0.9, 0.5, 0.3, 0.1, 1.7, 6.8, 1.0, 0.0, -1.3
458, Sandro Mamukelashvili , SAS, 24, 37, 8, 29, 6.4, 2.4, 0.9, 2.1, 44.7, 0.2, 0.9, 22.9, 0.3, 0.5, 70.6, 0.7, 1.1, 1.8, 0.9, 0.2, 0.2, 0.2, 0.6, 6.7, 0.0, 0.0, 0.7
459, Moses Brown , POR, 24, 14, 4, 10, 8.3, 2.4, 1.1, 2.4, 47.1, 0.0, 0.0, 0.0, 0.1, 0.5, 14.3, 1.6, 2.4, 3.9, 0.3, 0.4, 0.1, 0.3, 1.1, 8.4, 0.0, 0.0, -2.4
460, Jericho Sims , NYK, 25, 38, 24, 14, 13.6, 2.3, 1.0, 1.3, 74.5, 0.0, 0.0, 0.0, 0.3, 0.5, 65.0, 1.3, 2.1, 3.4, 0.6, 0.3, 0.2, 0.4, 0.9, 8.9, 0.0, 0.0, -0.9
461, Dereon Seabron , NOP, 23, 6, 3, 3, 9.2, 2.3, 0.7, 2.2, 30.8, 0.2, 0.3, 50.0, 0.8, 1.0, 83.3, 0.2, 1.0, 1.2, 0.8, 0.0, 0.3, 0.2, 0.7, 6.5, 0.0, 0.0, 4.7
462, Reggie Bullock Jr. , HOU, 33, 29, 15, 14, 9.3, 2.3, 0.8, 2.0, 41.4, 0.6, 1.6, 39.1, 0.0, 0.0, 100, 0.1, 1.4, 1.5, 0.4, 0.3, 0.2, 0.1, 0.5, 5.4, 0.0, 0.0, -0.6
463, Boban Marjanovic , HOU, 35, 10, 6, 4, 5.0, 2.3, 1.0, 2.2, 45.5, 0.0, 0.2, 0.0, 0.3, 0.6, 50.0, 0.6, 1.6, 2.2, 0.4, 0.2, 0.0, 0.1, 0.5, 5.6, 0.0, 0.0, -2.7
464, Cole Swider , MIA, 24, 11, 4, 7, 5.0, 2.3, 0.8, 2.3, 36.0, 0.5, 1.7, 26.3, 0.2, 0.2, 100, 0.1, 0.3, 0.4, 0.4, 0.5, 0.1, 0.1, 0.2, 3.3, 0.0, 0.0, 0.1
464, Emoni Bates , CLE, 20, 11, 6, 5, 8.0, 2.3, 0.8, 2.9, 28.1, 0.5, 2.2, 25.0, 0.1, 0.4, 25.0, 0.1, 0.9, 1.0, 0.5, 0.2, 0.1, 0.2, 0.5, 4.9, 0.0, 0.0, -5.5
464, Leaky Black , CHA, 24, 22, 1, 21, 9.9, 2.3, 0.8, 1.8, 43.6, 0.3, 0.7, 46.7, 0.4, 0.6, 64.3, 0.4, 1.4, 1.7, 0.8, 0.2, 0.2, 0.3, 0.7, 6.8, 0.0, 0.0, -1.8
467, Julian Phillips , CHI, 20, 40, 20, 20, 8.1, 2.2, 0.8, 1.9, 41.6, 0.3, 1.0, 31.6, 0.3, 0.5, 68.4, 0.3, 0.6, 0.9, 0.3, 0.3, 0.2, 0.2, 1.0, 4.6, 0.0, 0.0, -0.1
468, Anthony Gill , WAS, 31, 38, 6, 32, 5.6, 2.2, 0.8, 1.8, 46.3, 0.1, 0.5, 22.2, 0.4, 0.6, 77.3, 0.5, 0.7, 1.2, 0.4, 0.4, 0.2, 0.2, 0.4, 5.0, 0.0, 0.0, 1.8
469, Trent Forrest , ATL, 25, 29, 14, 15, 10.5, 2.1, 0.8, 2.2, 36.9, 0.1, 0.2, 28.6, 0.4, 0.5, 78.6, 0.2, 1.0, 1.2, 2.1, 0.4, 0.2, 0.1, 0.8, 7.2, 0.0, 0.0, -2.1
470, AJ Griffin , ATL, 20, 18, 8, 10, 7.4, 2.1, 0.7, 2.5, 28.9, 0.5, 1.8, 27.3, 0.1, 0.1, 100, 0.1, 0.7, 0.8, 0.2, 0.3, 0.1, 0.1, 0.3, 3.3, 0.0, 0.0, -1.6
471, Colby Jones , SAC, 21, 19, 9, 10, 6.7, 2.1, 0.9, 2.5, 37.5, 0.1, 0.7, 7.7, 0.1, 0.3, 40.0, 0.5, 0.8, 1.4, 0.6, 0.3, 0.2, 0.1, 0.8, 5.1, 0.0, 0.0, 0.2
472, Brandon Williams , DAL, 24, 12, 7, 5, 4.9, 2.0, 0.7, 1.8, 36.4, 0.2, 0.5, 33.3, 0.5, 0.9, 54.5, 0.3, 0.3, 0.6, 1.0, 0.3, 0.1, 0.1, 0.2, 4.5, 0.0, 0.0, -2.3
472, D'Moi Hodge , LAL, 25, 7, 1, 6, 5.9, 2.0, 0.7, 2.1, 33.3, 0.4, 1.7, 25.0, 0.1, 0.3, 50.0, 0.0, 0.0, 0.0, 0.7, 0.1, 0.1, 0.1, 0.6, 3.8, 0.0, 0.0, -5.0
472, Henri Drell , CHI, 23, 1, 0, 1, 2.9, 2.0, 1.0, 2.0, 50.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 6.2, 0.0, 0.0, 3.0
472, Isaiah Mobley , CLE, 24, 6, 1, 5, 8.5, 2.0, 0.8, 2.2, 38.5, 0.3, 1.2, 28.6, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.2, 0.2, 0.0, 0.8, 5.0, 0.0, 0.0, -1.5
472, Jordan Ford , SAC, 25, 6, 2, 4, 3.6, 2.0, 0.7, 1.2, 57.1, 0.3, 0.5, 66.7, 0.3, 0.3, 100, 0.0, 0.3, 0.3, 0.3, 0.2, 0.0, 0.0, 0.0, 2.7, 0.0, 0.0, 2.3
472, Kevon Harris , ORL, 26, 2, 1, 1, 3.0, 2.0, 1.0, 1.5, 66.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.5, 0.5, 0.0, 0.0, 1.5, 3.5, 0.0, 0.0, 0.0
472, Lindell Wigginton , MIL, 25, 3, 3, 0, 2.5, 2.0, 0.7, 1.7, 40.0, 0.0, 0.7, 0.0, 0.7, 0.7, 100, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.3, 1.7, 0.0, 0.0, -3.3
472, Markquis Nowell , TOR, 24, 1, 0, 1, 3.5, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 100, 2.0, 0.0, 2.0, 2.0, 0.0, 1.0, 0.0, 0.0, 10.4, 0.0, 0.0, 4.0
472, Taze Moore , POR, 25, 3, 1, 2, 3.4, 2.0, 1.0, 1.7, 60.0, 0.0, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.3, 0.3, 0.0, 0.7, 3.2, 0.0, 0.0, 1.7
472, Ty Jerome , CLE, 26, 2, 1, 1, 7.4, 2.0, 1.0, 2.0, 50.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.5, 1.5, 0.5, 0.0, 0.0, 1.0, 4.4, 0.0, 0.0, -7.0
482, Cody Zeller , NOP, 31, 39, 23, 16, 7.7, 1.9, 0.6, 1.5, 41.7, 0.0, 0.1, 33.3, 0.6, 0.9, 61.1, 1.2, 1.6, 2.7, 0.9, 0.4, 0.2, 0.1, 1.1, 7.2, 0.0, 0.0, 1.5
483, Daishen Nix , MIN, 22, 12, 9, 3, 3.3, 1.8, 0.7, 1.7, 40.0, 0.4, 1.2, 35.7, 0.1, 0.3, 25.0, 0.0, 0.1, 0.1, 0.2, 0.2, 0.3, 0.0, 0.1, 3.0, 0.0, 0.0, 1.7
484, Xavier Moon , LAC, 29, 5, 3, 2, 4.1, 1.8, 0.8, 1.0, 80.0, 0.0, 0.2, 0.0, 0.2, 0.4, 50.0, 0.2, 0.4, 0.6, 0.8, 0.4, 0.0, 0.0, 0.6, 3.3, 0.0, 0.0, -3.0
485, P.J. Tucker , LAC, 38, 21, 7, 14, 16.2, 1.7, 0.6, 1.7, 34.3, 0.4, 1.2, 34.6, 0.1, 0.1, 100, 1.1, 1.8, 2.9, 0.5, 0.3, 0.5, 0.3, 2.0, 8.0, 0.0, 0.0, -1.0
486, Kobe Brown , LAC, 24, 36, 25, 11, 8.1, 1.7, 0.7, 1.8, 38.1, 0.3, 1.1, 30.8, 0.0, 0.1, 50.0, 0.3, 1.0, 1.3, 0.5, 0.2, 0.2, 0.1, 1.1, 4.5, 0.0, 0.0, -1.8
487, Jamaree Bouyea , SAS, 24, 6, 0, 6, 9.5, 1.7, 0.8, 3.5, 23.8, 0.0, 1.3, 0.0, 0.0, 0.0, 0.0, 0.3, 1.3, 1.7, 1.3, 1.3, 0.0, 0.0, 0.5, 4.3, 0.0, 0.0, -3.7
487, Leonard Miller , MIN, 20, 9, 8, 1, 3.3, 1.7, 0.8, 1.2, 63.6, 0.1, 0.3, 33.3, 0.0, 0.0, 0.0, 0.2, 1.1, 1.3, 0.6, 0.1, 0.1, 0.1, 0.4, 4.7, 0.0, 0.0, -0.8
